全局样本索引,来源划分,来源内索引,真实标签名_仅离线评估使用,真实开放集标签_仅离线评估使用,未知分数,未知细分类标签,是否不确定样本
10777,unknown,2777,17,10,0.9793113485154347,1,False
10778,unknown,2778,17,10,0.9756350744426947,1,False
10779,unknown,2779,17,10,0.9985922116467886,4,False
10780,unknown,2780,17,10,0.9986008796181818,1,False
10781,unknown,2781,17,10,0.9986406817216591,4,False
10782,unknown,2782,17,10,0.9791125831773388,1,False
10783,unknown,2783,17,10,0.9986122217719505,1,False
10784,unknown,2784,17,10,0.9796842429366712,4,False
10786,unknown,2786,17,10,0.9793011653948868,1,False
10787,unknown,2787,17,10,0.9792918718981833,1,False
10788,unknown,2788,17,10,0.9986178269381587,1,False
10789,unknown,2789,17,10,0.9986242444057839,1,False
10790,unknown,2790,17,10,0.9791836553257999,1,False
10791,unknown,2791,17,10,0.9793094689238884,1,False
10792,unknown,2792,17,10,0.9986174752802445,1,False
10793,unknown,2793,17,10,0.9791861021828826,1,False
10794,unknown,2794,17,10,0.9787053648356417,1,False
10795,unknown,2795,17,10,0.9985179878249649,1,False
10796,unknown,2796,17,10,0.9983475096249832,1,False
10797,unknown,2797,17,10,0.9985815778911877,1,False
10798,unknown,2798,17,10,0.9790488489747693,1,False
10799,unknown,2799,17,10,0.9793368354788592,1,False
10800,unknown,2800,17,10,0.9987755865088997,4,False
10801,unknown,2801,17,10,0.998048968347097,1,False
10802,unknown,2802,17,10,0.9984694413739652,1,False
10803,unknown,2803,17,10,0.9985092196623379,1,False
10804,unknown,2804,17,10,0.9985892806988746,1,False
10805,unknown,2805,17,10,0.9709661875576175,1,False
10806,unknown,2806,17,10,0.9986307988982799,4,False
10807,unknown,2807,17,10,0.9986226675201897,1,False
10808,unknown,2808,17,10,0.9794165593191085,4,False
10809,unknown,2809,17,10,0.9792249083536331,1,False
10810,unknown,2810,17,10,0.9782840083459788,1,False
10811,unknown,2811,17,10,0.9986129864753572,1,False
10812,unknown,2812,17,10,0.9792300327624319,1,False
10813,unknown,2813,17,10,0.9986152759268613,1,False
10814,unknown,2814,17,10,0.9773262952136582,1,False
10815,unknown,2815,17,10,0.9788647923021746,1,False
10816,unknown,2816,17,10,0.9986275260884291,1,False
10817,unknown,2817,17,10,0.9793013313130766,1,False
10818,unknown,2818,17,10,0.9986119200528897,1,False
10819,unknown,2819,17,10,0.9793088239274862,1,False
10820,unknown,2820,17,10,0.998549730778565,1,False
10821,unknown,2821,17,10,0.9985441506454138,1,False
10822,unknown,2822,17,10,0.9792413686625907,1,False
10823,unknown,2823,17,10,0.9796610965516306,4,False
10824,unknown,2824,17,10,0.9758894523882647,1,False
10825,unknown,2825,17,10,0.9986100097867504,1,False
10826,unknown,2826,17,10,0.9985732997953726,1,False
10827,unknown,2827,17,10,0.9986154552482933,1,False
10828,unknown,2828,17,10,0.9792054539421952,1,False
10830,unknown,2830,17,10,0.9792495108675502,4,False
10831,unknown,2831,17,10,0.9985024396018665,1,False
10832,unknown,2832,17,10,0.9794515862687074,1,False
10833,unknown,2833,17,10,0.9985906806653823,1,False
10834,unknown,2834,17,10,0.9792060095007944,1,False
10835,unknown,2835,17,10,0.9986250576108933,1,False
10836,unknown,2836,17,10,0.9789175059011677,1,False
10837,unknown,2837,17,10,0.9779072924349157,4,False
10838,unknown,2838,17,10,0.9986202594534643,4,False
10839,unknown,2839,17,10,0.978877160079546,1,False
10840,unknown,2840,17,10,0.9986050817701605,1,False
10841,unknown,2841,17,10,0.9985820479748695,1,False
10843,unknown,2843,17,10,0.9986089936222368,1,False
10844,unknown,2844,17,10,0.9789807702195723,1,False
10845,unknown,2845,17,10,0.9794671940010468,4,False
10846,unknown,2846,17,10,0.9739152168550905,1,False
10847,unknown,2847,17,10,0.9985789074911084,1,False
10848,unknown,2848,17,10,0.977575906163299,1,False
10849,unknown,2849,17,10,0.9985206767506664,1,False
10850,unknown,2850,17,10,0.9685526183695261,1,False
10851,unknown,2851,17,10,0.9986028778065869,1,False
10852,unknown,2852,17,10,0.9985806285038963,1,False
10853,unknown,2853,17,10,0.9986939290765354,4,False
10854,unknown,2854,17,10,0.9797207573222814,4,False
10855,unknown,2855,17,10,0.9986222193811731,1,False
10856,unknown,2856,17,10,0.9776600047984593,1,False
10857,unknown,2857,17,10,0.9986151211367402,1,False
10858,unknown,2858,17,10,0.9714125687374894,1,False
10859,unknown,2859,17,10,0.9727065965273023,1,False
10860,unknown,2860,17,10,0.9986157860781575,1,False
10861,unknown,2861,17,10,0.9766858679156631,1,False
10862,unknown,2862,17,10,0.9986163035084596,1,False
10863,unknown,2863,17,10,0.9986096743629549,1,False
10864,unknown,2864,17,10,0.9986064993789725,1,False
10865,unknown,2865,17,10,0.996621634403667,1,False
10866,unknown,2866,17,10,0.9789286053643582,1,False
10867,unknown,2867,17,10,0.9986168111491532,1,False
10868,unknown,2868,17,10,0.9986066411681139,1,False
10869,unknown,2869,17,10,0.9793787097443069,1,False
10870,unknown,2870,17,10,0.9985962958879216,1,False
10871,unknown,2871,17,10,0.9781100283832707,1,False
10872,unknown,2872,17,10,0.9986177757934683,1,False
10873,unknown,2873,17,10,0.9986232471238695,4,False
10874,unknown,2874,17,10,0.9986049828385042,1,False
10875,unknown,2875,17,10,0.9986046644891146,1,False
10876,unknown,2876,17,10,0.9793193809639252,1,False
10877,unknown,2877,17,10,0.9984500348836688,1,False
10878,unknown,2878,17,10,0.9792229655647751,4,False
10879,unknown,2879,17,10,0.9979838966698056,1,False
10880,unknown,2880,17,10,0.9985709112982581,1,False
10882,unknown,2882,17,10,0.9789634802745117,1,False
10883,unknown,2883,17,10,0.9986191688105777,1,False
10884,unknown,2884,17,10,0.9791087977813326,1,False
10885,unknown,2885,17,10,0.9790434475712245,1,False
10886,unknown,2886,17,10,0.9764518322464496,1,False
10887,unknown,2887,17,10,0.9789410490992339,1,False
10888,unknown,2888,17,10,0.979197517127676,1,False
10889,unknown,2889,17,10,0.9986161733689194,4,False
10890,unknown,2890,17,10,0.974592080534032,1,False
10891,unknown,2891,17,10,0.9980214779291485,1,False
10892,unknown,2892,17,10,0.9986143394496741,1,False
10893,unknown,2893,17,10,0.9986605026820549,4,False
10894,unknown,2894,17,10,0.9792399173398031,1,False
10895,unknown,2895,17,10,0.9985834878670257,1,False
10896,unknown,2896,17,10,0.9792308836274927,4,False
10897,unknown,2897,17,10,0.9789556685600902,1,False
10898,unknown,2898,17,10,0.9986051054266925,1,False
10899,unknown,2899,17,10,0.9985722029029392,1,False
10900,unknown,2900,17,10,0.9793426688445012,1,False
10901,unknown,2901,17,10,0.9699700488400964,1,False
10902,unknown,2902,17,10,0.9988513467435217,4,False
10903,unknown,2903,17,10,0.9985709146030827,4,False
10904,unknown,2904,17,10,0.9986101780040347,1,False
10905,unknown,2905,17,10,0.9792358956400061,1,False
10906,unknown,2906,17,10,0.9985791703758723,1,False
10907,unknown,2907,17,10,0.9792943155246334,1,False
10908,unknown,2908,17,10,0.9790335087883217,1,False
10909,unknown,2909,17,10,0.9986080893844652,1,False
10910,unknown,2910,17,10,0.9791572781427009,1,False
10911,unknown,2911,17,10,0.998614797622981,1,False
10912,unknown,2912,17,10,0.9794178060493114,4,False
10913,unknown,2913,17,10,0.979240083738539,1,False
10914,unknown,2914,17,10,0.9986024652537729,1,False
10915,unknown,2915,17,10,0.9792389651441505,1,False
10916,unknown,2916,17,10,0.9758986630528275,1,False
10917,unknown,2917,17,10,0.9793423744545849,1,False
10918,unknown,2918,17,10,0.9986070632277639,1,False
10919,unknown,2919,17,10,0.9705066446011376,1,False
10920,unknown,2920,17,10,0.9776141529994233,1,False
10921,unknown,2921,17,10,0.9986648512962731,4,False
10922,unknown,2922,17,10,0.9987896654819844,4,False
10924,unknown,2924,17,10,0.9977086218986307,1,False
10925,unknown,2925,17,10,0.9985959517477656,1,False
10926,unknown,2926,17,10,0.9985858793562821,1,False
10927,unknown,2927,17,10,0.9791700163567006,1,False
10928,unknown,2928,17,10,0.9986350933559607,4,False
10929,unknown,2929,17,10,0.9985027073782311,1,False
10930,unknown,2930,17,10,0.9768016721589856,1,False
10931,unknown,2931,17,10,0.9986031771812781,1,False
10932,unknown,2932,17,10,0.9985888423807082,1,False
10933,unknown,2933,17,10,0.9791028532620389,1,False
10934,unknown,2934,17,10,0.9986276043802749,1,False
10936,unknown,2936,17,10,0.9792540011432507,4,False
10937,unknown,2937,17,10,0.9983122977372926,1,False
10938,unknown,2938,17,10,0.998605920257092,1,False
10939,unknown,2939,17,10,0.9793429632303106,1,False
10940,unknown,2940,17,10,0.9986271705450227,4,False
10941,unknown,2941,17,10,0.9792995245782489,1,False
10942,unknown,2942,17,10,0.9985735252306205,1,False
10943,unknown,2943,17,10,0.9793174744549318,1,False
10944,unknown,2944,17,10,0.998607237169389,1,False
10945,unknown,2945,17,10,0.9788983616137564,1,False
10946,unknown,2946,17,10,0.9986132933078716,1,False
10947,unknown,2947,17,10,0.9689527300828346,4,False
10948,unknown,2948,17,10,0.979074838737137,1,False
10949,unknown,2949,17,10,0.9986192071306675,1,False
10950,unknown,2950,17,10,0.9985859752807497,1,False
10951,unknown,2951,17,10,0.9683248682559028,1,False
10952,unknown,2952,17,10,0.9985909131340751,1,False
10953,unknown,2953,17,10,0.998622003755325,1,False
10954,unknown,2954,17,10,0.9737885940413259,1,False
10955,unknown,2955,17,10,0.9766365911749918,1,False
10956,unknown,2956,17,10,0.9791955069854763,1,False
10957,unknown,2957,17,10,0.9738246788975045,1,False
10958,unknown,2958,17,10,0.9786105759249416,4,False
10959,unknown,2959,17,10,0.9793253664682123,1,False
10960,unknown,2960,17,10,0.9987276804076455,4,False
10961,unknown,2961,17,10,0.9789513587261596,1,False
10962,unknown,2962,17,10,0.9986125180776221,1,False
10963,unknown,2963,17,10,0.9986284335767589,4,False
10964,unknown,2964,17,10,0.9986163931056287,1,False
10965,unknown,2965,17,10,0.9985616133847496,1,False
10966,unknown,2966,17,10,0.9790346288817274,1,False
10969,unknown,2969,17,10,0.9986000909829877,1,False
10970,unknown,2970,17,10,0.9792697465453266,1,False
10971,unknown,2971,17,10,0.9986150773653655,1,False
10972,unknown,2972,17,10,0.9787057439231001,1,False
10974,unknown,2974,17,10,0.9787667665919197,1,False
10975,unknown,2975,17,10,0.9985956129363426,1,False
10976,unknown,2976,17,10,0.9793718298739077,1,False
10977,unknown,2977,17,10,0.9986104736743108,1,False
10978,unknown,2978,17,10,0.9985780396267331,1,False
10979,unknown,2979,17,10,0.9986207720242135,1,False
10980,unknown,2980,17,10,0.9986154339017197,1,False
10981,unknown,2981,17,10,0.9985689601206682,4,False
10982,unknown,2982,17,10,0.9790025336961107,1,False
10983,unknown,2983,17,10,0.9794238186508841,1,False
10984,unknown,2984,17,10,0.9794382748483899,4,False
10985,unknown,2985,17,10,0.979282140699244,1,False
10987,unknown,2987,17,10,0.9986091566014909,1,False
10988,unknown,2988,17,10,0.9772559736960061,1,False
10989,unknown,2989,17,10,0.9699458262907997,1,False
10990,unknown,2990,17,10,0.9986101587190084,1,False
10991,unknown,2991,17,10,0.9786274743072485,1,False
10992,unknown,2992,17,10,0.9729776494262746,1,False
10993,unknown,2993,17,10,0.9974185000730256,1,False
10994,unknown,2994,17,10,0.9791418206259375,4,False
10995,unknown,2995,17,10,0.9792008978136613,1,False
10997,unknown,2997,17,10,0.998614117250568,1,False
10998,unknown,2998,17,10,0.9791091233331713,1,False
10999,unknown,2999,17,10,0.998615791413476,1,False
11000,unknown,3000,17,10,0.9792819469522245,1,False
11001,unknown,3001,17,10,0.9793371667541549,1,False
11002,unknown,3002,17,10,0.9790066276638859,1,False
11003,unknown,3003,17,10,0.9795454140682736,1,False
11004,unknown,3004,17,10,0.9986162043048354,1,False
11005,unknown,3005,17,10,0.998353585932688,1,False
11006,unknown,3006,17,10,0.9985849819298774,1,False
11007,unknown,3007,17,10,0.998597393759302,1,False
11008,unknown,3008,17,10,0.9783322301079694,1,False
11009,unknown,3009,17,10,0.9985776383894138,1,False
11010,unknown,3010,17,10,0.9782076259152293,1,False
11011,unknown,3011,17,10,0.9985904601106195,1,False
11012,unknown,3012,17,10,0.9986168740580479,1,False
11013,unknown,3013,17,10,0.9985085794801665,1,False
11014,unknown,3014,17,10,0.9792306986597297,1,False
11015,unknown,3015,17,10,0.9982483660634682,1,False
11016,unknown,3016,17,10,0.998802746711741,4,False
11017,unknown,3017,17,10,0.9790385860761345,1,False
11019,unknown,3019,17,10,0.9986184522422503,1,False
11020,unknown,3020,17,10,0.9986161669682987,1,False
11021,unknown,3021,17,10,0.977159309208849,1,False
11022,unknown,3022,17,10,0.9986122410283902,1,False
11023,unknown,3023,17,10,0.9985820326722697,1,False
11024,unknown,3024,17,10,0.9985770439996863,1,False
11025,unknown,3025,17,10,0.9791047233127422,1,False
11026,unknown,3026,17,10,0.9986164016383904,4,False
11027,unknown,3027,17,10,0.9792868915592259,1,False
11028,unknown,3028,17,10,0.9984795990618968,1,False
11029,unknown,3029,17,10,0.9979097806097901,5,False
11030,unknown,3030,17,10,0.9746974332730499,1,False
11031,unknown,3031,17,10,0.9763997780869973,1,False
11032,unknown,3032,17,10,0.998398391119652,1,False
11033,unknown,3033,17,10,0.9735425134793786,4,False
11034,unknown,3034,17,10,0.9777465558871058,1,False
11035,unknown,3035,17,10,0.9790779781161763,4,False
11036,unknown,3036,17,10,0.9984296070676599,4,False
11037,unknown,3037,17,10,0.9985936347278531,1,False
11038,unknown,3038,17,10,0.9791064443589478,1,False
11040,unknown,3040,17,10,0.9986018585910528,1,False
11041,unknown,3041,17,10,0.9793501743999213,1,False
11042,unknown,3042,17,10,0.9795092751010666,4,False
11043,unknown,3043,17,10,0.9986047806520266,1,False
11044,unknown,3044,17,10,0.9985978456383019,4,False
11045,unknown,3045,17,10,0.9793185060173892,1,False
11046,unknown,3046,17,10,0.9986052194025489,4,False
11047,unknown,3047,17,10,0.9986866511251407,4,False
11048,unknown,3048,17,10,0.998608087238482,1,False
11049,unknown,3049,17,10,0.9986017874552906,1,False
11050,unknown,3050,17,10,0.9985653329204875,1,False
11051,unknown,3051,17,10,0.9986184905821985,4,False
11052,unknown,3052,17,10,0.9986084520081608,1,False
11053,unknown,3053,17,10,0.9794199784833694,1,False
11054,unknown,3054,17,10,0.9793109523409231,1,False
11055,unknown,3055,17,10,0.9986228480089924,1,False
11056,unknown,3056,17,10,0.9986248996725098,1,False
11057,unknown,3057,17,10,0.9986227429036797,1,False
11058,unknown,3058,17,10,0.9985853832795154,1,False
11059,unknown,3059,17,10,0.9793157151563406,1,False
11061,unknown,3061,17,10,0.9986215490248775,1,False
11062,unknown,3062,17,10,0.9986279978879403,1,False
11063,unknown,3063,17,10,0.9793238748550469,1,False
11064,unknown,3064,17,10,0.9978982248381874,1,False
11065,unknown,3065,17,10,0.9789908737601609,1,False
11066,unknown,3066,17,10,0.9985784528049263,1,False
11067,unknown,3067,17,10,0.9985740870143843,1,False
11068,unknown,3068,17,10,0.9985989584996735,1,False
11069,unknown,3069,17,10,0.9791519876427035,1,False
11070,unknown,3070,17,10,0.9790374848548735,1,False
11071,unknown,3071,17,10,0.979356592474713,1,False
11072,unknown,3072,17,10,0.9985842181791801,1,False
11074,unknown,3074,17,10,0.9986104276138699,1,False
11075,unknown,3075,17,10,0.9986104854569694,1,False
11076,unknown,3076,17,10,0.9986058912409558,1,False
11077,unknown,3077,17,10,0.9967754135280533,1,False
11078,unknown,3078,17,10,0.979285987594246,1,False
11079,unknown,3079,17,10,0.9985998513916857,1,False
11080,unknown,3080,17,10,0.9985884855350172,4,False
11081,unknown,3081,17,10,0.9986075345378432,1,False
11082,unknown,3082,17,10,0.9790276366740331,1,False
11083,unknown,3083,17,10,0.9980936762905804,1,False
11084,unknown,3084,17,10,0.9986083468784583,1,False
11085,unknown,3085,17,10,0.9985878782551092,1,False
11086,unknown,3086,17,10,0.9985702358523297,1,False
11087,unknown,3087,17,10,0.9792592385961805,1,False
11088,unknown,3088,17,10,0.9808123541807171,4,False
11089,unknown,3089,17,10,0.9792968141865568,1,False
11090,unknown,3090,17,10,0.9986090590306758,1,False
11091,unknown,3091,17,10,0.9814059564151699,4,False
11092,unknown,3092,17,10,0.9986183223045234,1,False
11093,unknown,3093,17,10,0.9795353072866921,1,False
11094,unknown,3094,17,10,0.9985715897288159,1,False
11095,unknown,3095,17,10,0.9985091185387043,1,False
11096,unknown,3096,17,10,0.9774443561487167,1,False
11097,unknown,3097,17,10,0.9985362040365353,1,False
11098,unknown,3098,17,10,0.9986416234580995,4,False
11099,unknown,3099,17,10,0.9985727740081587,1,False
11101,unknown,3101,17,10,0.9982443701427445,1,False
11102,unknown,3102,17,10,0.9784927438069628,1,False
11103,unknown,3103,17,10,0.9985796303073639,1,False
11104,unknown,3104,17,10,0.9793119473697849,1,False
11105,unknown,3105,17,10,0.9791508087031502,1,False
11106,unknown,3106,17,10,0.9985998211700551,1,False
11107,unknown,3107,17,10,0.9985960902797195,1,False
11108,unknown,3108,17,10,0.9792368202361921,1,False
11109,unknown,3109,17,10,0.9743125981342172,4,False
11110,unknown,3110,17,10,0.9985285113180217,1,False
11111,unknown,3111,17,10,0.998611647165426,1,False
11112,unknown,3112,17,10,0.9792976162774276,4,False
11113,unknown,3113,17,10,0.9986205274602359,1,False
11114,unknown,3114,17,10,0.9986090708253134,1,False
11115,unknown,3115,17,10,0.9986163803063879,4,False
11116,unknown,3116,17,10,0.9985891382331954,1,False
11117,unknown,3117,17,10,0.9711441924330391,1,False
11118,unknown,3118,17,10,0.9986340302181881,1,False
11119,unknown,3119,17,10,0.9986033882126999,1,False
11120,unknown,3120,17,10,0.9745295443800807,1,False
11121,unknown,3121,17,10,0.9985873349648231,1,False
11123,unknown,3123,17,10,0.9765676056524014,1,False
11124,unknown,3124,17,10,0.9789818837131025,1,False
11125,unknown,3125,17,10,0.9795197867367348,4,False
11126,unknown,3126,17,10,0.9789121089144835,1,False
11127,unknown,3127,17,10,0.9785061279068696,1,False
11128,unknown,3128,17,10,0.9986104051186818,4,False
11129,unknown,3129,17,10,0.9986019771426249,1,False
11131,unknown,3131,17,10,0.9791118112714655,1,False
11132,unknown,3132,17,10,0.9981596990483314,1,False
11133,unknown,3133,17,10,0.9985780527801411,1,False
11134,unknown,3134,17,10,0.9986270075568904,1,False
11135,unknown,3135,17,10,0.9767798167161719,1,False
11136,unknown,3136,17,10,0.998593104494455,4,False
11137,unknown,3137,17,10,0.9790760125648579,1,False
11138,unknown,3138,17,10,0.9797409581488812,4,False
11139,unknown,3139,17,10,0.9792763275171115,1,False
11140,unknown,3140,17,10,0.9985773149054646,4,False
11142,unknown,3142,17,10,0.998544376191723,1,False
11144,unknown,3144,17,10,0.9790213333303127,1,False
11145,unknown,3145,17,10,0.9984740082829685,1,False
11147,unknown,3147,17,10,0.9777893183757628,1,False
11148,unknown,3148,17,10,0.9986238211795879,4,False
11149,unknown,3149,17,10,0.9752372583033923,1,False
11151,unknown,3151,17,10,0.998621452322219,4,False
11152,unknown,3152,17,10,0.998616734375106,4,False
11153,unknown,3153,17,10,0.9791683560893047,1,False
11154,unknown,3154,17,10,0.9785368832949198,1,False
11155,unknown,3155,17,10,0.9985682583700952,1,False
11156,unknown,3156,17,10,0.9811899276770742,4,False
11157,unknown,3157,17,10,0.9986087244502717,1,False
11159,unknown,3159,17,10,0.9986096379222766,1,False
11160,unknown,3160,17,10,0.9790301854999772,1,False
11161,unknown,3161,17,10,0.9790844137991082,4,False
11162,unknown,3162,17,10,0.9985839856990776,1,False
11163,unknown,3163,17,10,0.9986177012040742,1,False
11164,unknown,3164,17,10,0.9793693676388375,4,False
11165,unknown,3165,17,10,0.9791366284698844,1,False
11166,unknown,3166,17,10,0.9736071152770107,1,False
11167,unknown,3167,17,10,0.9986212567708703,1,False
11168,unknown,3168,17,10,0.9754012765216649,1,False
11169,unknown,3169,17,10,0.977326285136845,1,False
11170,unknown,3170,17,10,0.9792947949955629,1,False
11172,unknown,3172,17,10,0.9790143461261437,1,False
11173,unknown,3173,17,10,0.9792887639352761,1,False
11174,unknown,3174,17,10,0.9952820957969089,1,False
11175,unknown,3175,17,10,0.9986465321149465,4,False
11176,unknown,3176,17,10,0.9987818670425763,4,False
11177,unknown,3177,17,10,0.9790326500103856,1,False
11178,unknown,3178,17,10,0.9756908765573931,1,False
11179,unknown,3179,17,10,0.9986029822719399,1,False
11180,unknown,3180,17,10,0.9986157828769565,1,False
11181,unknown,3181,17,10,0.9978827646685638,1,False
11182,unknown,3182,17,10,0.9985725902670199,1,False
11183,unknown,3183,17,10,0.9791608044126943,1,False
11184,unknown,3184,17,10,0.9985823824047874,1,False
11185,unknown,3185,17,10,0.9986120398924145,1,False
11186,unknown,3186,17,10,0.9772573684666447,1,False
11187,unknown,3187,17,10,0.9982010426332715,1,False
11188,unknown,3188,17,10,0.9744605214975014,1,False
11189,unknown,3189,17,10,0.9986142005794023,1,False
11190,unknown,3190,17,10,0.9764852685210578,1,False
11191,unknown,3191,17,10,0.998592682550681,1,False
11192,unknown,3192,17,10,0.9986142379689196,1,False
11193,unknown,3193,17,10,0.998473905950775,1,False
11194,unknown,3194,17,10,0.9986185204014237,1,False
11196,unknown,3196,17,10,0.998609050452695,1,False
11197,unknown,3197,17,10,0.9985716436810723,1,False
11198,unknown,3198,17,10,0.998589360081913,1,False
11199,unknown,3199,17,10,0.979326443678877,1,False
11200,unknown,3200,17,10,0.9793302457012115,1,False
11201,unknown,3201,17,10,0.9985343908273872,4,False
11202,unknown,3202,17,10,0.9985820326722697,1,False
11203,unknown,3203,17,10,0.9779249204214078,1,False
11204,unknown,3204,17,10,0.9791696731835555,1,False
11205,unknown,3205,17,10,0.9985703041827194,1,False
11207,unknown,3207,17,10,0.9986131147759444,1,False
11208,unknown,3208,17,10,0.9791695433328145,1,False
11209,unknown,3209,17,10,0.9986149919538272,1,False
11210,unknown,3210,17,10,0.9986256616375243,1,False
11211,unknown,3211,17,10,0.9981460815128047,1,False
11212,unknown,3212,17,10,0.9986254137007665,1,False
11213,unknown,3213,17,10,0.9776294239349795,1,False
11214,unknown,3214,17,10,0.9784327166957487,1,False
11215,unknown,3215,17,10,0.9982173973113564,1,False
11216,unknown,3216,17,10,0.9986106868178924,1,False
11217,unknown,3217,17,10,0.9724473801044186,1,False
11219,unknown,3219,17,10,0.9682433965821452,1,False
11220,unknown,3220,17,10,0.979004216243172,1,False
11221,unknown,3221,17,10,0.9792847976222882,1,False
11222,unknown,3222,17,10,0.9986005775942092,1,False
11223,unknown,3223,17,10,0.9986083340048884,1,False
11224,unknown,3224,17,10,0.9986080657784687,1,False
11225,unknown,3225,17,10,0.9759257082185605,1,False
11226,unknown,3226,17,10,0.9986166853227924,1,False
11227,unknown,3227,17,10,0.998614775198439,1,False
11228,unknown,3228,17,10,0.9986126603246822,1,False
11229,unknown,3229,17,10,0.972259713064785,1,False
11230,unknown,3230,17,10,0.9794247533826216,1,False
11231,unknown,3231,17,10,0.9791335069946395,1,False
11232,unknown,3232,17,10,0.9732946706061681,1,False
11233,unknown,3233,17,10,0.9787787654530623,1,False
11234,unknown,3234,17,10,0.977476395613483,4,False
11236,unknown,3236,17,10,0.9791993325765939,1,False
11237,unknown,3237,17,10,0.9730377471037118,1,False
11238,unknown,3238,17,10,0.9791676047525558,1,False
11240,unknown,3240,17,10,0.9986926416179691,4,False
11241,unknown,3241,17,10,0.998558018721416,1,False
11242,unknown,3242,17,10,0.9801250281722463,4,False
11243,unknown,3243,17,10,0.998623051826768,4,False
11244,unknown,3244,17,10,0.9986161093613831,1,False
11245,unknown,3245,17,10,0.9791955162492405,1,False
11247,unknown,3247,17,10,0.9738110904101535,1,False
11248,unknown,3248,17,10,0.9986118162549515,1,False
11249,unknown,3249,17,10,0.9986111740335737,4,False
11250,unknown,3250,17,10,0.998621192998137,1,False
11251,unknown,3251,17,10,0.9985889642098228,4,False
11252,unknown,3252,17,10,0.998624754438009,1,False
11253,unknown,3253,17,10,0.9815187271938168,5,False
11254,unknown,3254,17,10,0.998592315823413,1,False
11255,unknown,3255,17,10,0.9784879870933281,1,False
11257,unknown,3257,17,10,0.9986098801277092,1,False
11258,unknown,3258,17,10,0.9986321387390298,1,False
11259,unknown,3259,17,10,0.9788401673486748,1,False
11260,unknown,3260,17,10,0.9789394553525029,1,False
11261,unknown,3261,17,10,0.9741557019819752,1,False
11262,unknown,3262,17,10,0.9988101217655447,4,False
11263,unknown,3263,17,10,0.9985630352298269,1,False
11264,unknown,3264,17,10,0.9790296160083927,4,False
11265,unknown,3265,17,10,0.979184035348585,1,False
11266,unknown,3266,17,10,0.9985881307759273,1,False
11267,unknown,3267,17,10,0.9986252568630059,4,False
11268,unknown,3268,17,10,0.9752308661431228,1,False
11269,unknown,3269,17,10,0.9792748785867152,1,False
11270,unknown,3270,17,10,0.9791887618937629,1,False
11271,unknown,3271,17,10,0.9791716115754288,1,False
11272,unknown,3272,17,10,0.9985160948958772,1,False
11273,unknown,3273,17,10,0.998605653715835,1,False
11274,unknown,3274,17,10,0.9766417474947423,1,False
11276,unknown,3276,17,10,0.9802212833785896,4,False
11277,unknown,3277,17,10,0.969270640845973,4,False
11279,unknown,3279,17,10,0.9792895109947476,1,False
11280,unknown,3280,17,10,0.9986186215690054,1,False
11281,unknown,3281,17,10,0.9984680911944487,1,False
11282,unknown,3282,17,10,0.9986429244744028,4,False
11283,unknown,3283,17,10,0.9792858307800638,1,False
11284,unknown,3284,17,10,0.9985626364126711,1,False
11285,unknown,3285,17,10,0.9792501946334712,1,False
11286,unknown,3286,17,10,0.9986168921838092,1,False
11287,unknown,3287,17,10,0.9985267033572877,1,False
11288,unknown,3288,17,10,0.996547676545594,1,False
11289,unknown,3289,17,10,0.9794836308542406,4,False
11290,unknown,3290,17,10,0.9793721514132192,1,False
11291,unknown,3291,17,10,0.9986362671096485,4,False
11292,unknown,3292,17,10,0.9986187301828042,1,False
11293,unknown,3293,17,10,0.9986175829183658,1,False
11294,unknown,3294,17,10,0.9985975472847436,1,False
11295,unknown,3295,17,10,0.9985914800232701,1,False
11296,unknown,3296,17,10,0.9986326437404304,4,False
11297,unknown,3297,17,10,0.9792088333657272,1,False
11298,unknown,3298,17,10,0.977295782747758,1,False
11299,unknown,3299,17,10,0.9796333884164943,4,False
11300,unknown,3300,17,10,0.9786310121788186,1,False
11301,unknown,3301,17,10,0.9986108699453405,4,False
11302,unknown,3302,17,10,0.9788296253986039,1,False
11304,unknown,3304,17,10,0.9986157529987238,1,False
11305,unknown,3305,17,10,0.979004515348837,4,False
11306,unknown,3306,17,10,0.9986258576242897,1,False
11307,unknown,3307,17,10,0.9986018305683051,1,False
11309,unknown,3309,17,10,0.9986071147682847,1,False
11311,unknown,3311,17,10,0.9986347387177221,4,False
11312,unknown,3312,17,10,0.9985880469701385,1,False
11313,unknown,3313,17,10,0.9985961465544271,1,False
11314,unknown,3314,17,10,0.9986181092654535,1,False
11315,unknown,3315,17,10,0.9773239774314582,1,False
11316,unknown,3316,17,10,0.9794304067070093,4,False
11317,unknown,3317,17,10,0.9693780958047713,1,False
11318,unknown,3318,17,10,0.9985972088577992,1,False
11319,unknown,3319,17,10,0.979207666830964,4,False
11320,unknown,3320,17,10,0.9985989131381148,1,False
11321,unknown,3321,17,10,0.9985868317725032,1,False
11322,unknown,3322,17,10,0.9985660703686899,1,False
11323,unknown,3323,17,10,0.9764389050676557,4,False
11324,unknown,3324,17,10,0.9792456665837626,1,False
11325,unknown,3325,17,10,0.998610146933583,1,False
11327,unknown,3327,17,10,0.979250896856596,1,False
11329,unknown,3329,17,10,0.9986116011438302,1,False
11330,unknown,3330,17,10,0.9986296563622711,4,False
11331,unknown,3331,17,10,0.9986134718168488,1,False
