全局样本索引,来源划分,来源内索引,真实标签名_仅离线评估使用,真实开放集标签_仅离线评估使用,未知分数,未知细分类标签,是否不确定样本
5258,unknown,2698,14-10,16,0.96982825,8,False
5259,unknown,2699,14-10,16,0.9697537,8,False
5260,unknown,2700,14-10,16,0.96861243,8,False
5261,unknown,2701,14-10,16,0.9697674,8,False
5262,unknown,2702,14-10,16,0.9698642,-1,True
5263,unknown,2703,14-10,16,0.96931887,8,False
5264,unknown,2704,14-10,16,0.96900314,8,False
5265,unknown,2705,14-10,16,0.96945703,8,False
5266,unknown,2706,14-10,16,0.96930385,8,False
5267,unknown,2707,14-10,16,0.9692603,8,False
5268,unknown,2708,14-10,16,0.9697728,8,False
5269,unknown,2709,14-10,16,0.9693919,8,False
5270,unknown,2710,14-10,16,0.96950454,8,False
5271,unknown,2711,14-10,16,0.9695588,8,False
5272,unknown,2712,14-10,16,0.969315,8,False
5273,unknown,2713,14-10,16,0.96999305,8,False
5274,unknown,2714,14-10,16,0.96974576,8,False
5275,unknown,2715,14-10,16,0.9691087,8,False
5276,unknown,2716,14-10,16,0.9697311,8,False
5277,unknown,2717,14-10,16,0.96964574,8,False
5278,unknown,2718,14-10,16,0.9696055,8,False
5279,unknown,2719,14-10,16,0.9698143,8,False
5280,unknown,2720,14-10,16,0.96938443,8,False
5281,unknown,2721,14-10,16,0.96953505,8,False
5282,unknown,2722,14-10,16,0.96989805,8,False
5283,unknown,2723,14-10,16,0.96972907,8,False
5284,unknown,2724,14-10,16,0.9692272,8,False
5285,unknown,2725,14-10,16,0.96917844,8,False
5286,unknown,2726,14-10,16,0.96936214,8,False
5287,unknown,2727,14-10,16,0.9696083,8,False
5288,unknown,2728,14-10,16,0.969325,8,False
5289,unknown,2729,14-10,16,0.9696665,8,False
5290,unknown,2730,14-10,16,0.9692769,8,False
5291,unknown,2731,14-10,16,0.9696383,8,False
5292,unknown,2732,14-10,16,0.96908617,8,False
5293,unknown,2733,14-10,16,0.9686969,8,False
5294,unknown,2734,14-10,16,0.9691927,8,False
5295,unknown,2735,14-10,16,0.9696989,8,False
5296,unknown,2736,14-10,16,0.9697225,8,False
5297,unknown,2737,14-10,16,0.96969765,8,False
5298,unknown,2738,14-10,16,0.9692227,8,False
5299,unknown,2739,14-10,16,0.9691167,8,False
5300,unknown,2740,14-10,16,0.969113,8,False
5301,unknown,2741,14-10,16,0.96934533,8,False
5302,unknown,2742,14-10,16,0.96980435,8,False
5303,unknown,2743,14-10,16,0.9689691,8,False
5304,unknown,2744,14-10,16,0.9695958,8,False
5305,unknown,2745,14-10,16,0.9692974,8,False
5306,unknown,2746,14-10,16,0.9692482,8,False
5307,unknown,2747,14-10,16,0.96892583,8,False
5308,unknown,2748,14-10,16,0.9692153,8,False
5309,unknown,2749,14-10,16,0.96914876,8,False
5310,unknown,2750,14-10,16,0.9695697,8,False
5311,unknown,2751,14-10,16,0.9694809,8,False
5312,unknown,2752,14-10,16,0.9697489,8,False
5313,unknown,2753,14-10,16,0.9696778,8,False
5314,unknown,2754,14-10,16,0.9691006,8,False
5315,unknown,2755,14-10,16,0.96921116,8,False
5316,unknown,2756,14-10,16,0.9694698,8,False
5317,unknown,2757,14-10,16,0.9691825,8,False
5318,unknown,2758,14-10,16,0.96897423,8,False
5319,unknown,2759,14-10,16,0.9692193,8,False
5320,unknown,2760,14-10,16,0.96979094,8,False
5321,unknown,2761,14-10,16,0.9693514,8,False
5322,unknown,2762,14-10,16,0.96936095,8,False
5323,unknown,2763,14-10,16,0.9697196,8,False
5324,unknown,2764,14-10,16,0.969486,8,False
5325,unknown,2765,14-10,16,0.9695069,8,False
5326,unknown,2766,14-10,16,0.9692388,8,False
5327,unknown,2767,14-10,16,0.96885127,8,False
5328,unknown,2768,14-10,16,0.96931934,8,False
5329,unknown,2769,14-10,16,0.9692429,8,False
5330,unknown,2770,14-10,16,0.9692836,8,False
5331,unknown,2771,14-10,16,0.96949536,8,False
5332,unknown,2772,14-10,16,0.9689193,8,False
5333,unknown,2773,14-10,16,0.96955585,8,False
5334,unknown,2774,14-10,16,0.96972394,8,False
5335,unknown,2775,14-10,16,0.969216,8,False
5336,unknown,2776,14-10,16,0.96957505,8,False
5337,unknown,2777,14-10,16,0.9697975,8,False
5338,unknown,2778,14-10,16,0.96957695,8,False
5339,unknown,2779,14-10,16,0.96953565,8,False
5340,unknown,2780,14-10,16,0.9700522,-1,True
5341,unknown,2781,14-10,16,0.96958435,8,False
5342,unknown,2782,14-10,16,0.9699068,8,False
5343,unknown,2783,14-10,16,0.96993065,-1,True
5344,unknown,2784,14-10,16,0.9690212,8,False
5345,unknown,2785,14-10,16,0.9692591,8,False
5346,unknown,2786,14-10,16,0.96924806,8,False
5347,unknown,2787,14-10,16,0.9693732,8,False
5348,unknown,2788,14-10,16,0.96945226,8,False
5349,unknown,2789,14-10,16,0.96978986,8,False
5350,unknown,2790,14-10,16,0.96930856,8,False
5351,unknown,2791,14-10,16,0.9697653,8,False
5352,unknown,2792,14-10,16,0.9694823,8,False
5353,unknown,2793,14-10,16,0.9698789,-1,True
5354,unknown,2794,14-10,16,0.96966946,8,False
5355,unknown,2795,14-10,16,0.96947885,8,False
5356,unknown,2796,14-10,16,0.96941364,8,False
5357,unknown,2797,14-10,16,0.96964973,8,False
5358,unknown,2798,14-10,16,0.96943134,8,False
5359,unknown,2799,14-10,16,0.96901506,8,False
5360,unknown,2800,14-10,16,0.9698188,8,False
5361,unknown,2801,14-10,16,0.9686198,8,False
5362,unknown,2802,14-10,16,0.9697599,8,False
5363,unknown,2803,14-10,16,0.9691097,8,False
5364,unknown,2804,14-10,16,0.96905106,8,False
5365,unknown,2805,14-10,16,0.96895504,8,False
5366,unknown,2806,14-10,16,0.9694182,8,False
5367,unknown,2807,14-10,16,0.9688051,8,False
5368,unknown,2808,14-10,16,0.97003055,-1,True
5369,unknown,2809,14-10,16,0.96910125,8,False
5370,unknown,2810,14-10,16,0.96973634,8,False
5371,unknown,2811,14-10,16,0.96969163,8,False
5372,unknown,2812,14-10,16,0.96941835,8,False
5373,unknown,2813,14-10,16,0.9695701,8,False
5374,unknown,2814,14-10,16,0.96936584,8,False
5375,unknown,2815,14-10,16,0.96967685,8,False
5376,unknown,2816,14-10,16,0.9691817,8,False
5377,unknown,2817,14-10,16,0.96903425,8,False
5378,unknown,2818,14-10,16,0.9692026,8,False
5379,unknown,2819,14-10,16,0.96945125,8,False
5380,unknown,2820,14-10,16,0.969288,8,False
5381,unknown,2821,14-10,16,0.9693606,8,False
5382,unknown,2822,14-10,16,0.96910745,8,False
5383,unknown,2823,14-10,16,0.96968037,8,False
5384,unknown,2824,14-10,16,0.96906096,8,False
5385,unknown,2825,14-10,16,0.9690889,8,False
5386,unknown,2826,14-10,16,0.969437,8,False
5387,unknown,2827,14-10,16,0.96968585,8,False
5388,unknown,2828,14-10,16,0.9697814,8,False
5389,unknown,2829,14-10,16,0.96966267,8,False
5390,unknown,2830,14-10,16,0.96910864,8,False
5391,unknown,2831,14-10,16,0.9689543,8,False
5392,unknown,2832,14-10,16,0.9693644,8,False
5393,unknown,2833,14-10,16,0.9697227,8,False
5394,unknown,2834,14-10,16,0.9695781,8,False
5395,unknown,2835,14-10,16,0.96966165,8,False
5396,unknown,2836,14-10,16,0.9690854,8,False
5397,unknown,2837,14-10,16,0.9693105,8,False
5398,unknown,2838,14-10,16,0.9691505,8,False
5399,unknown,2839,14-10,16,0.96938634,8,False
5400,unknown,2840,14-10,16,0.9693054,8,False
5401,unknown,2841,14-10,16,0.96905327,8,False
5402,unknown,2842,14-10,16,0.9696245,8,False
5403,unknown,2843,14-10,16,0.969381,8,False
5404,unknown,2844,14-10,16,0.9694026,8,False
5405,unknown,2845,14-10,16,0.9695699,8,False
5406,unknown,2846,14-10,16,0.96879,8,False
5407,unknown,2847,14-10,16,0.9696133,8,False
5408,unknown,2848,14-10,16,0.96938586,8,False
5409,unknown,2849,14-10,16,0.96906525,8,False
5410,unknown,2850,14-10,16,0.96966356,8,False
5411,unknown,2851,14-10,16,0.968884,8,False
5412,unknown,2852,14-10,16,0.9691504,8,False
5413,unknown,2853,14-10,16,0.9694811,8,False
5414,unknown,2854,14-10,16,0.96931833,8,False
5415,unknown,2855,14-10,16,0.96962166,8,False
5416,unknown,2856,14-10,16,0.96955764,8,False
5417,unknown,2857,14-10,16,0.96977204,8,False
5418,unknown,2858,14-10,16,0.9696265,8,False
5419,unknown,2859,14-10,16,0.9691262,8,False
5420,unknown,2860,14-10,16,0.9693472,8,False
5421,unknown,2861,14-10,16,0.9691876,8,False
5422,unknown,2862,14-10,16,0.9690247,8,False
5423,unknown,2863,14-10,16,0.96961176,8,False
5424,unknown,2864,14-10,16,0.968938,8,False
5425,unknown,2865,14-10,16,0.96965593,8,False
5426,unknown,2866,14-10,16,0.9693318,8,False
5427,unknown,2867,14-10,16,0.969242,8,False
5428,unknown,2868,14-10,16,0.9696537,8,False
5429,unknown,2869,14-10,16,0.9698482,8,False
5430,unknown,2870,14-10,16,0.96981186,8,False
5431,unknown,2871,14-10,16,0.9696959,8,False
5432,unknown,2872,14-10,16,0.96961015,8,False
5433,unknown,2873,14-10,16,0.9691083,8,False
5434,unknown,2874,14-10,16,0.96971035,8,False
5435,unknown,2875,14-10,16,0.9694289,8,False
5436,unknown,2876,14-10,16,0.97006595,-1,True
5437,unknown,2877,14-10,16,0.96929437,8,False
5438,unknown,2878,14-10,16,0.9694886,8,False
5439,unknown,2879,14-10,16,0.9695178,8,False
5440,unknown,2880,14-10,16,0.9699744,8,False
5441,unknown,2881,14-10,16,0.9692313,8,False
5442,unknown,2882,14-10,16,0.9695043,8,False
5443,unknown,2883,14-10,16,0.96932226,8,False
5444,unknown,2884,14-10,16,0.96979266,8,False
5445,unknown,2885,14-10,16,0.96954376,8,False
5446,unknown,2886,14-10,16,0.96943516,8,False
5447,unknown,2887,14-10,16,0.96966535,8,False
5448,unknown,2888,14-10,16,0.9693983,8,False
5449,unknown,2889,14-10,16,0.969237,8,False
5450,unknown,2890,14-10,16,0.9696966,8,False
5451,unknown,2891,14-10,16,0.96966684,8,False
5452,unknown,2892,14-10,16,0.9694787,8,False
5453,unknown,2893,14-10,16,0.9695988,8,False
5454,unknown,2894,14-10,16,0.9697439,8,False
5455,unknown,2895,14-10,16,0.96988606,8,False
5456,unknown,2896,14-10,16,0.9693439,8,False
5457,unknown,2897,14-10,16,0.96985304,8,False
5458,unknown,2898,14-10,16,0.969045,8,False
5459,unknown,2899,14-10,16,0.9697506,-1,True
5460,unknown,2900,14-10,16,0.9692501,8,False
5461,unknown,2901,14-10,16,0.9691392,8,False
5462,unknown,2902,14-10,16,0.969738,8,False
5463,unknown,2903,14-10,16,0.9696859,8,False
5464,unknown,2904,14-10,16,0.96919155,8,False
5465,unknown,2905,14-10,16,0.9694353,8,False
5466,unknown,2906,14-10,16,0.9695958,8,False
5467,unknown,2907,14-10,16,0.96954644,8,False
5468,unknown,2908,14-10,16,0.96872175,8,False
5469,unknown,2909,14-10,16,0.9693271,8,False
5470,unknown,2910,14-10,16,0.9695085,8,False
5471,unknown,2911,14-10,16,0.9691498,8,False
5472,unknown,2912,14-10,16,0.9687505,8,False
5473,unknown,2913,14-10,16,0.9695039,8,False
5474,unknown,2914,14-10,16,0.96930367,8,False
5475,unknown,2915,14-10,16,0.96978414,8,False
5476,unknown,2916,14-10,16,0.9696452,8,False
5477,unknown,2917,14-10,16,0.96956074,8,False
5478,unknown,2918,14-10,16,0.96987593,8,False
5479,unknown,2919,14-10,16,0.96963644,8,False
5480,unknown,2920,14-10,16,0.96956253,8,False
5481,unknown,2921,14-10,16,0.9696218,8,False
5482,unknown,2922,14-10,16,0.969556,8,False
5483,unknown,2923,14-10,16,0.96985793,8,False
5484,unknown,2924,14-10,16,0.9694736,8,False
5485,unknown,2925,14-10,16,0.9693696,8,False
5486,unknown,2926,14-10,16,0.9692446,8,False
5487,unknown,2927,14-10,16,0.9696333,8,False
5488,unknown,2928,14-10,16,0.96928114,8,False
5489,unknown,2929,14-10,16,0.96970296,8,False
5490,unknown,2930,14-10,16,0.9697868,8,False
5491,unknown,2931,14-10,16,0.9691161,8,False
5492,unknown,2932,14-10,16,0.96945894,8,False
5493,unknown,2933,14-10,16,0.96939355,8,False
5494,unknown,2934,14-10,16,0.96985793,8,False
5495,unknown,2935,14-10,16,0.96944934,8,False
5496,unknown,2936,14-10,16,0.96952856,8,False
5497,unknown,2937,14-10,16,0.9690007,8,False
5498,unknown,2938,14-10,16,0.96920997,8,False
5499,unknown,2939,14-10,16,0.9695705,8,False
5500,unknown,2940,14-10,16,0.9687171,8,False
5501,unknown,2941,14-10,16,0.96930265,8,False
5502,unknown,2942,14-10,16,0.9693199,8,False
5503,unknown,2943,14-10,16,0.96960646,8,False
5504,unknown,2944,14-10,16,0.9692363,8,False
5505,unknown,2945,14-10,16,0.9694382,8,False
5506,unknown,2946,14-10,16,0.969371,8,False
5507,unknown,2947,14-10,16,0.9696555,8,False
5508,unknown,2948,14-10,16,0.9693577,8,False
5509,unknown,2949,14-10,16,0.9693844,8,False
5510,unknown,2950,14-10,16,0.9712374,-1,True
5511,unknown,2951,14-10,16,0.9695972,8,False
5512,unknown,2952,14-10,16,0.9696971,8,False
5513,unknown,2953,14-10,16,0.9698225,8,False
5514,unknown,2954,14-10,16,0.9692706,8,False
5515,unknown,2955,14-10,16,0.9694946,8,False
5516,unknown,2956,14-10,16,0.96957695,8,False
5517,unknown,2957,14-10,16,0.9693444,8,False
5518,unknown,2958,14-10,16,0.96945953,8,False
5519,unknown,2959,14-10,16,0.9698004,8,False
5520,unknown,2960,14-10,16,0.96964854,8,False
5521,unknown,2961,14-10,16,0.9696814,8,False
5522,unknown,2962,14-10,16,0.9697487,8,False
5523,unknown,2963,14-10,16,0.96969765,8,False
5524,unknown,2964,14-10,16,0.969378,8,False
5525,unknown,2965,14-10,16,0.96938276,8,False
5526,unknown,2966,14-10,16,0.96918714,8,False
5527,unknown,2967,14-10,16,0.9690892,8,False
5528,unknown,2968,14-10,16,0.9692553,8,False
5529,unknown,2969,14-10,16,0.9691066,8,False
5530,unknown,2970,14-10,16,0.9697706,8,False
5531,unknown,2971,14-10,16,0.9695438,8,False
5532,unknown,2972,14-10,16,0.96933913,8,False
5533,unknown,2973,14-10,16,0.9698281,-1,True
5534,unknown,2974,14-10,16,0.9694612,8,False
5535,unknown,2975,14-10,16,0.9695012,8,False
5536,unknown,2976,14-10,16,0.9693029,8,False
5537,unknown,2977,14-10,16,0.969487,8,False
5538,unknown,2978,14-10,16,0.9693515,8,False
5539,unknown,2979,14-10,16,0.9693367,8,False
5540,unknown,2980,14-10,16,0.969581,8,False
5541,unknown,2981,14-10,16,0.9696566,8,False
5542,unknown,2982,14-10,16,0.9691633,8,False
5543,unknown,2983,14-10,16,0.9689017,8,False
5544,unknown,2984,14-10,16,0.9692652,8,False
5545,unknown,2985,14-10,16,0.9694642,8,False
5546,unknown,2986,14-10,16,0.97000307,-1,True
5547,unknown,2987,14-10,16,0.96868,8,False
5548,unknown,2988,14-10,16,0.96918845,8,False
5549,unknown,2989,14-10,16,0.96869195,8,False
5550,unknown,2990,14-10,16,0.96980566,8,False
5551,unknown,2991,14-10,16,0.9696863,8,False
5552,unknown,2992,14-10,16,0.9691381,8,False
5553,unknown,2993,14-10,16,0.96901816,8,False
5554,unknown,2994,14-10,16,0.96904504,8,False
5555,unknown,2995,14-10,16,0.96982515,-1,True
5556,unknown,2996,14-10,16,0.968927,8,False
5557,unknown,2997,14-10,16,0.96892285,8,False
5558,unknown,2998,14-10,16,0.96918565,8,False
5559,unknown,2999,14-10,16,0.9690761,8,False
5560,unknown,3000,14-10,16,0.96902275,8,False
5561,unknown,3001,14-10,16,0.96963024,8,False
5562,unknown,3002,14-10,16,0.96950173,8,False
5563,unknown,3003,14-10,16,0.9693754,8,False
5564,unknown,3004,14-10,16,0.9690955,8,False
5565,unknown,3005,14-10,16,0.96982276,-1,True
5566,unknown,3006,14-10,16,0.9689066,8,False
5567,unknown,3007,14-10,16,0.9690189,8,False
5568,unknown,3008,14-10,16,0.9689275,8,False
5569,unknown,3009,14-10,16,0.9694521,8,False
5570,unknown,3010,14-10,16,0.96954477,8,False
5571,unknown,3011,14-10,16,0.96935326,8,False
5572,unknown,3012,14-10,16,0.9690732,8,False
5573,unknown,3013,14-10,16,0.96890944,8,False
5574,unknown,3014,14-10,16,0.9690843,8,False
5575,unknown,3015,14-10,16,0.9699378,8,False
5576,unknown,3016,14-10,16,0.96961987,8,False
5577,unknown,3017,14-10,16,0.969375,8,False
5578,unknown,3018,14-10,16,0.96977717,-1,True
5579,unknown,3019,14-10,16,0.9696821,8,False
5580,unknown,3020,14-10,16,0.96911055,8,False
5581,unknown,3021,14-10,16,0.96980757,8,False
5582,unknown,3022,14-10,16,0.969939,8,False
5583,unknown,3023,14-10,16,0.9698242,8,False
5584,unknown,3024,14-10,16,0.9692285,8,False
5585,unknown,3025,14-10,16,0.96944225,8,False
5586,unknown,3026,14-10,16,0.96906316,8,False
5587,unknown,3027,14-10,16,0.9698137,8,False
5588,unknown,3028,14-10,16,0.9690695,8,False
5589,unknown,3029,14-10,16,0.9692412,8,False
5590,unknown,3030,14-10,16,0.9693781,8,False
5591,unknown,3031,14-10,16,0.96939486,8,False
5592,unknown,3032,14-10,16,0.9693897,8,False
5593,unknown,3033,14-10,16,0.9698123,8,False
5594,unknown,3034,14-10,16,0.9693507,8,False
5595,unknown,3035,14-10,16,0.96928585,8,False
5596,unknown,3036,14-10,16,0.9689844,8,False
5597,unknown,3037,14-10,16,0.9695728,8,False
5598,unknown,3038,14-10,16,0.9698375,-1,True
5599,unknown,3039,14-10,16,0.9697048,8,False
5600,unknown,3040,14-10,16,0.9690711,8,False
5601,unknown,3041,14-10,16,0.96969783,8,False
5602,unknown,3042,14-10,16,0.96931297,8,False
5603,unknown,3043,14-10,16,0.96984196,-1,True
5604,unknown,3044,14-10,16,0.9697022,8,False
5605,unknown,3045,14-10,16,0.9694119,8,False
5606,unknown,3046,14-10,16,0.9698104,-1,True
5607,unknown,3047,14-10,16,0.9688566,8,False
5608,unknown,3048,14-10,16,0.96905446,8,False
5609,unknown,3049,14-10,16,0.96944076,8,False
5610,unknown,3050,14-10,16,0.96949923,8,False
5611,unknown,3051,14-10,16,0.9693897,8,False
5612,unknown,3052,14-10,16,0.9693705,8,False
5613,unknown,3053,14-10,16,0.96984357,8,False
5614,unknown,3054,14-10,16,0.9695478,8,False
5615,unknown,3055,14-10,16,0.9697287,-1,True
5616,unknown,3056,14-10,16,0.9690871,8,False
5617,unknown,3057,14-10,16,0.96905935,8,False
5618,unknown,3058,14-10,16,0.9691138,8,False
5619,unknown,3059,14-10,16,0.96932274,8,False
5620,unknown,3060,14-10,16,0.96886265,8,False
5621,unknown,3061,14-10,16,0.9692914,8,False
5622,unknown,3062,14-10,16,0.9698131,-1,True
5623,unknown,3063,14-10,16,0.9693207,8,False
5624,unknown,3064,14-10,16,0.9692864,8,False
5625,unknown,3065,14-10,16,0.96959305,8,False
5626,unknown,3066,14-10,16,0.9691951,8,False
5627,unknown,3067,14-10,16,0.96989286,-1,True
5628,unknown,3068,14-10,16,0.9688674,8,False
5629,unknown,3069,14-10,16,0.96909475,8,False
5630,unknown,3070,14-10,16,0.9695328,8,False
5631,unknown,3071,14-10,16,0.9695377,8,False
5632,unknown,3072,14-10,16,0.9693106,8,False
5633,unknown,3073,14-10,16,0.9694555,8,False
5634,unknown,3074,14-10,16,0.9695246,8,False
5635,unknown,3075,14-10,16,0.9693788,8,False
5636,unknown,3076,14-10,16,0.9696347,8,False
5637,unknown,3077,14-10,16,0.9694353,8,False
5638,unknown,3078,14-10,16,0.9692063,8,False
5639,unknown,3079,14-10,16,0.9688864,8,False
5640,unknown,3080,14-10,16,0.9693363,8,False
5641,unknown,3081,14-10,16,0.9697947,8,False
5642,unknown,3082,14-10,16,0.96952564,8,False
5643,unknown,3083,14-10,16,0.9698963,8,False
5644,unknown,3084,14-10,16,0.9694779,8,False
5645,unknown,3085,14-10,16,0.9697834,8,False
5646,unknown,3086,14-10,16,0.9694216,8,False
5647,unknown,3087,14-10,16,0.96943754,8,False
5648,unknown,3088,14-10,16,0.96883917,8,False
5649,unknown,3089,14-10,16,0.96903056,8,False
5650,unknown,3090,14-10,16,0.9697552,8,False
5651,unknown,3091,14-10,16,0.96961623,8,False
5652,unknown,3092,14-10,16,0.9694877,8,False
5653,unknown,3093,14-10,16,0.9697994,8,False
5654,unknown,3094,14-10,16,0.9690816,8,False
5655,unknown,3095,14-10,16,0.96941835,8,False
5656,unknown,3096,14-10,16,0.96921635,8,False
5657,unknown,3097,14-10,16,0.96961135,8,False
5658,unknown,3098,14-10,16,0.96924776,8,False
5659,unknown,3099,14-10,16,0.96940005,8,False
5660,unknown,3100,14-10,16,0.9698699,-1,True
5661,unknown,3101,14-10,16,0.9698018,8,False
5662,unknown,3102,14-10,16,0.969209,8,False
5663,unknown,3103,14-10,16,0.9698169,8,False
5664,unknown,3104,14-10,16,0.9695631,8,False
5665,unknown,3105,14-10,16,0.9695993,8,False
5666,unknown,3106,14-10,16,0.9694394,8,False
5667,unknown,3107,14-10,16,0.9697374,8,False
5668,unknown,3108,14-10,16,0.96905,8,False
5669,unknown,3109,14-10,16,0.9691794,8,False
5670,unknown,3110,14-10,16,0.96906364,8,False
5671,unknown,3111,14-10,16,0.96961427,8,False
5672,unknown,3112,14-10,16,0.96949,8,False
5673,unknown,3113,14-10,16,0.9696709,8,False
5674,unknown,3114,14-10,16,0.96943635,8,False
5675,unknown,3115,14-10,16,0.9692339,8,False
5676,unknown,3116,14-10,16,0.9686705,8,False
5677,unknown,3117,14-10,16,0.9693368,8,False
5678,unknown,3118,14-10,16,0.96934783,8,False
5679,unknown,3119,14-10,16,0.9697378,8,False
5680,unknown,3120,14-10,16,0.96898675,8,False
5681,unknown,3121,14-10,16,0.9690196,8,False
5682,unknown,3122,14-10,16,0.96941805,8,False
5683,unknown,3123,14-10,16,0.96972525,8,False
5684,unknown,3124,14-10,16,0.96980774,8,False
5685,unknown,3125,14-10,16,0.96885395,8,False
5686,unknown,3126,14-10,16,0.96921736,8,False
5687,unknown,3127,14-10,16,0.96970713,8,False
5688,unknown,3128,14-10,16,0.9691119,8,False
5689,unknown,3129,14-10,16,0.96940345,8,False
5690,unknown,3130,14-10,16,0.96966475,8,False
5691,unknown,3131,14-10,16,0.96937716,8,False
5692,unknown,3132,14-10,16,0.9694227,8,False
5693,unknown,3133,14-10,16,0.9693869,8,False
5694,unknown,3134,14-10,16,0.9692048,8,False
5695,unknown,3135,14-10,16,0.9692867,8,False
5696,unknown,3136,14-10,16,0.9693818,8,False
5697,unknown,3137,14-10,16,0.9693499,8,False
5698,unknown,3138,14-10,16,0.9698186,-1,True
5699,unknown,3139,14-10,16,0.9697055,8,False
5700,unknown,3140,14-10,16,0.9695959,8,False
5701,unknown,3141,14-10,16,0.9697954,8,False
5702,unknown,3142,14-10,16,0.96934545,8,False
5703,unknown,3143,14-10,16,0.96926624,8,False
5704,unknown,3144,14-10,16,0.9689844,8,False
5705,unknown,3145,14-10,16,0.9697963,8,False
5706,unknown,3146,14-10,16,0.96929145,8,False
5707,unknown,3147,14-10,16,0.969368,8,False
5708,unknown,3148,14-10,16,0.9693078,8,False
5709,unknown,3149,14-10,16,0.96910447,8,False
5710,unknown,3150,14-10,16,0.9692136,8,False
5711,unknown,3151,14-10,16,0.96967804,8,False
5712,unknown,3152,14-10,16,0.9694316,8,False
5713,unknown,3153,14-10,16,0.9693228,8,False
5714,unknown,3154,14-10,16,0.9695062,8,False
5715,unknown,3155,14-10,16,0.9689969,8,False
5716,unknown,3156,14-10,16,0.96978194,-1,True
5717,unknown,3157,14-10,16,0.96904194,8,False
5718,unknown,3158,14-10,16,0.96950203,8,False
5719,unknown,3159,14-10,16,0.9694316,8,False
5720,unknown,3160,14-10,16,0.96965575,8,False
5721,unknown,3161,14-10,16,0.96925575,8,False
5722,unknown,3162,14-10,16,0.969758,8,False
5723,unknown,3163,14-10,16,0.96954423,8,False
5724,unknown,3164,14-10,16,0.9697171,8,False
5725,unknown,3165,14-10,16,0.9697943,8,False
5726,unknown,3166,14-10,16,0.9694587,8,False
5727,unknown,3167,14-10,16,0.9696622,8,False
5728,unknown,3168,14-10,16,0.9692475,8,False
5729,unknown,3169,14-10,16,0.9693747,8,False
5730,unknown,3170,14-10,16,0.9688784,8,False
5731,unknown,3171,14-10,16,0.9696888,8,False
5732,unknown,3172,14-10,16,0.9695527,8,False
5733,unknown,3173,14-10,16,0.9697768,8,False
5734,unknown,3174,14-10,16,0.9693629,8,False
5735,unknown,3175,14-10,16,0.9698354,-1,True
5736,unknown,3176,14-10,16,0.9697118,8,False
5737,unknown,3177,14-10,16,0.9689183,8,False
5738,unknown,3178,14-10,16,0.9690735,8,False
5739,unknown,3179,14-10,16,0.9694959,8,False
5740,unknown,3180,14-10,16,0.9695914,8,False
5741,unknown,3181,14-10,16,0.96990687,-1,True
5742,unknown,3182,14-10,16,0.9691447,8,False
5743,unknown,3183,14-10,16,0.9694309,8,False
5744,unknown,3184,14-10,16,0.96971583,8,False
5745,unknown,3185,14-10,16,0.9692097,8,False
5746,unknown,3186,14-10,16,0.9688727,8,False
5747,unknown,3187,14-10,16,0.9694294,8,False
5748,unknown,3188,14-10,16,0.9693289,8,False
5749,unknown,3189,14-10,16,0.96932024,8,False
5750,unknown,3190,14-10,16,0.9697243,8,False
5751,unknown,3191,14-10,16,0.96929,8,False
5752,unknown,3192,14-10,16,0.9691453,8,False
5753,unknown,3193,14-10,16,0.96978515,8,False
5754,unknown,3194,14-10,16,0.96968836,8,False
5755,unknown,3195,14-10,16,0.9693028,8,False
5756,unknown,3196,14-10,16,0.9696872,8,False
5757,unknown,3197,14-10,16,0.96971834,8,False
5758,unknown,3198,14-10,16,0.9691433,8,False
5759,unknown,3199,14-10,16,0.96931386,8,False
5760,unknown,3200,16-16,16,0.96557933,7,False
5761,unknown,3201,16-16,16,0.9645223,7,False
5762,unknown,3202,16-16,16,0.96514577,7,False
5763,unknown,3203,16-16,16,0.96430695,-1,True
5764,unknown,3204,16-16,16,0.96538687,7,False
5765,unknown,3205,16-16,16,0.96322376,-1,True
5766,unknown,3206,16-16,16,0.9656577,7,False
5767,unknown,3207,16-16,16,0.9642182,-1,True
5768,unknown,3208,16-16,16,0.9641726,-1,True
5769,unknown,3209,16-16,16,0.9643559,-1,True
5770,unknown,3210,16-16,16,0.9652742,7,False
5771,unknown,3211,16-16,16,0.9657132,7,False
5772,unknown,3212,16-16,16,0.9643849,-1,True
5773,unknown,3213,16-16,16,0.9660913,7,False
5774,unknown,3214,16-16,16,0.9647337,7,False
5775,unknown,3215,16-16,16,0.9645989,-1,True
5776,unknown,3216,16-16,16,0.96387976,-1,True
5777,unknown,3217,16-16,16,0.9626603,7,False
5778,unknown,3218,16-16,16,0.9635558,-1,True
5779,unknown,3219,16-16,16,0.96482223,-1,True
5780,unknown,3220,16-16,16,0.96430904,-1,True
5781,unknown,3221,16-16,16,0.9654677,7,False
5782,unknown,3222,16-16,16,0.9643465,-1,True
5783,unknown,3223,16-16,16,0.96471524,-1,True
5784,unknown,3224,16-16,16,0.96393824,-1,True
5785,unknown,3225,16-16,16,0.9649936,-1,True
5786,unknown,3226,16-16,16,0.9642247,-1,True
5787,unknown,3227,16-16,16,0.9656795,7,False
5788,unknown,3228,16-16,16,0.9647701,7,False
5789,unknown,3229,16-16,16,0.9645095,-1,True
5790,unknown,3230,16-16,16,0.96441877,-1,True
5791,unknown,3231,16-16,16,0.9647763,-1,True
5792,unknown,3232,16-16,16,0.9636517,-1,True
